ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,ASSAY_TYPE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_TYPE,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,YEAR_START,SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TEST_TIME,MORTALITY_ADJUSTED,RESISTANCE_STATUS,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IR000009707,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,7.10,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009708,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),93,24hrs,67.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012814,Côte d’Ivoire,CI,Belier,Yamoussoukro,Yamoussoukro,IRCI77,6.781680,-5.270890,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,23.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012818,Côte d’Ivoire,CI,Belier,Yamoussoukro,Yamoussoukro,IRCI77,6.781680,-5.270890,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,52.60,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012819,Côte d’Ivoire,CI,Belier,Yamoussoukro,Yamoussoukro,IRCI77,6.781680,-5.270890,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,42.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012834,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Yaokoffikro,IRCI80,7.691710,-5.117920,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),105,24hrs,5.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012838,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Yaokoffikro,IRCI80,7.691710,-5.117920,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),79,24hrs,13.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012899,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24hrs,69.20,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012901,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),93,24hrs,43.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009800,Côte d’Ivoire,CI,Loh-Djiboua,Divo,Divo,IRCI22,5.839500,-5.359900,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),199,24hrs,77.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000013061,Côte d’Ivoire,CI,Gbeke,Botro,Allokokro,IRCI7,7.749168,-5.160562,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2014,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),75,24hrs,0.00,Confirmed resistance,Institut Pierre Richet- Bouaké,"Zoh et al. (2018) The current insecticide resistance status of Anopheles gambiae (s.l.) (Culicidae) in rural and urban areas of Bouaké, Côte d’Ivoire.. Parasit Vectors. 2018 Mar 2,11(1):118",https://www.ncbi.nlm.nih.gov/pubmed/29499720,World Health Organization
IR000009952,Côte d’Ivoire,CI,Goh,Gagnoa 1,Gagnoa,IRCI26,6.151442,-5.951540,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,33.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009953,Côte d’Ivoire,CI,Goh,Gagnoa 1,Gagnoa,IRCI26,6.151442,-5.951540,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),73,24hrs,2.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010054,Côte d’Ivoire,CI,Sud-Comoe,Grand-Bassam,Grand-Bassam,IRCI30,5.219895,-3.764663,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),108,24hrs,3.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010055,Côte d’Ivoire,CI,Sud-Comoe,Grand-Bassam,Grand-Bassam,IRCI30,5.219895,-3.764663,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,0.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010056,Côte d’Ivoire,CI,Sud-Comoe,Grand-Bassam,Grand-Bassam,IRCI30,5.219895,-3.764663,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),124,24hrs,52.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010081,Côte d’Ivoire,CI,Cavally,Guiglo,Guiglo,IRCI31,6.531178,-7.543096,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,1.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000013797,Côte d’Ivoire,CI,Gbeke,Bouaké Sud,Bouaké,IRCI16,7.666667,-5.016600,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2014,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24hrs,54.70,Confirmed resistance,Institut Pierre Richet- Bouaké,"Zoh et al. (2018) The current insecticide resistance status of Anopheles gambiae (s.l.) (Culicidae) in rural and urban areas of Bouaké, Côte d’Ivoire.. Parasit Vectors. 2018 Mar 2,11(1):118",https://www.ncbi.nlm.nih.gov/pubmed/29499720,World Health Organization
IR000010705,Côte d’Ivoire,CI,Poro,Korhogo 2,Korhogo,IRCI37,9.450654,-5.626144,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,70.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010926,Côte d’Ivoire,CI,Gbeke,Botro,M'be,IRCI41,7.970240,-5.209960,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),193,24hrs,3.10,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011010,Côte d’Ivoire,CI,Tonkpi,Man,Man,IRCI39,7.412090,-7.562108,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,40.60,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011029,Côte d’Ivoire,CI,Bere,Mankono,Mankono,IRCI40,8.059300,-6.189800,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),73,24hrs,39.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011350,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,N'denou,IRCI46,6.169607,-5.050228,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,93.00,Possible resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011351,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,N'denou,IRCI46,6.169607,-5.050228,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,85.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011352,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,N'denou,IRCI46,6.169607,-5.050228,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),108,24hrs,5.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000014533,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Kennedy,IRCI36,7.686500,-5.007900,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2014,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,2.90,Confirmed resistance,Institut Pierre Richet- Bouaké,"Zoh et al. (2018) The current insecticide resistance status of Anopheles gambiae (s.l.) (Culicidae) in rural and urban areas of Bouaké, Côte d’Ivoire.. Parasit Vectors. 2018 Mar 2,11(1):118",https://www.ncbi.nlm.nih.gov/pubmed/29499720,World Health Organization
IR000014537,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Kennedy,IRCI36,7.686500,-5.007900,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2014,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,24.80,Confirmed resistance,Institut Pierre Richet- Bouaké,"Zoh et al. (2018) The current insecticide resistance status of Anopheles gambiae (s.l.) (Culicidae) in rural and urban areas of Bouaké, Côte d’Ivoire.. Parasit Vectors. 2018 Mar 2,11(1):118",https://www.ncbi.nlm.nih.gov/pubmed/29499720,World Health Organization
IR000011612,Côte d’Ivoire,CI,Kabadougou,Odienné,Odienné,IRCI51,9.503715,-7.579168,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,5.10,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011693,Côte d’Ivoire,CI,Tchologo,Ouangolodougou,Ouangolo,IRCI52,9.970105,-5.160712,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,42.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011694,Côte d’Ivoire,CI,Tchologo,Ouangolodougou,Ouangolo,IRCI52,9.970105,-5.160712,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,68.30,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011701,Côte d’Ivoire,CI,Worodougou,Seguela,M'be Valley,IRCI43,7.837468,-6.382623,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,42.40,Confirmed resistance,Institut Pierre Richet,Institut Pierre Richet,NA,World Health Organization
IR000011708,Côte d’Ivoire,CI,Worodougou,Seguela,M'be Valley,IRCI43,7.837468,-6.382623,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),107,24hrs,59.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011794,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,54.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011796,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,16.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011798,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,9.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000011799,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,96.00,Possible resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012072,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),105,24hrs,92.40,Possible resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012073,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,35.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012112,Côte d’Ivoire,CI,Worodougou,Seguela,Seguela,IRCI59,7.962167,-6.694451,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,21.20,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012113,Côte d’Ivoire,CI,Worodougou,Seguela,Seguela,IRCI59,7.962167,-6.694451,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),97,24hrs,23.70,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000012144,Côte d’Ivoire,CI,Agneby-Tiassa,Sikensi,Sikensi,IRCI60,5.668300,-4.573700,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),81,24hrs,51.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
